Signup_Date,Name,Email,Phone,Product_Type,Plan_Tier,Delivery_Method,Account_Type,Linked_Accounts_Count,Voice_Accent_Anomaly_Flag,Completion_Time,IP_Address,Fraud_Risk_Flag
2025-05-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,446,218.97.44.103,0
2024-06-11,<PERSON> MD,<EMAIL_ADDRESS>,+61 8 3392 7008,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,2,,517,81.163.158.21,0
2024-04-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,455,51.188.161.188,0
2026-07-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,380,16.151.116.211,0
2025-10-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,187,42.30.12.95,0
2024-01-07,Nathan Thompson MD,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,67,152.110.152.117,0
2024-03-05,<PERSON>,<EMAIL_ADDRESS>,+61 442 897 928,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,106,22.156.192.43,0
2026-03-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,2,,582,136.71.236.78,0
2025-07-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,530,191.204.61.69,0
2025-11-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,263,191.208.204.212,0
2024-01-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,338,165.232.106.132,0
2024-05-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,74,212.8.164.166,0
2025-02-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,381,169.107.99.164,0
2025-03-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,579,110.158.129.190,0
2024-12-06,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,468,82.0.79.145,0
2025-10-27,<PERSON>,<EMAIL_ADDRESS>,24927822,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,502,195.52.48.97,0
2026-02-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,447,182.165.159.23,0
2025-05-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,467,178.194.145.81,0
2024-10-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,262,179.185.3.251,0
2024-06-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,91,38.245.88.111,0
2024-10-18,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,67,30.15.145.192,0
2025-03-07,<PERSON>,<EMAIL_ADDRESS>,9877-7647,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,224,61.61.207.100,0
2025-10-09,<PERSON>,<EMAIL_ADDRESS>,57143333,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,211,222.87.140.136,0
2026-02-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,,399,194.188.157.255,0
2025-02-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,91,16.252.226.84,0
2026-08-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,161,76.189.28.48,0
2025-04-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,1,,575,8.218.146.55,0
2026-02-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,365,118.39.75.24,0
2024-10-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,174,114.179.13.64,0
2024-02-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,473,176.186.137.180,0
2024-05-11,<PERSON>,<EMAIL_ADDRESS>,1470 2931,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,460,85.198.144.190,0
2026-03-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,,543,104.26.33.169,0
2024-09-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,127,151.215.176.181,0
2024-05-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,423,144.29.68.106,0
2025-01-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,155,85.223.180.68,0
2024-04-17,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,560,166.202.110.40,0
2025-12-17,<PERSON>,<EMAIL_ADDRESS>,7161-0013,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,559,112.204.218.88,0
2025-05-29,<PERSON>,<EMAIL_ADDRESS>,19690947,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,93,53.210.158.213,0
2025-11-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,462,84.240.25.39,0
2025-02-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,1,,569,111.68.217.240,0
2025-10-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,125,82.147.148.218,0
2024-05-13,<PERSON>,<EMAIL_ADDRESS>,9069-9234,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,2,,502,23.184.44.21,0
2024-07-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,286,68.45.88.210,0
2025-12-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,210,164.113.92.200,0
2026-03-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,444,86.237.190.178,0
2025-07-20,<PERSON>,<EMAIL_ADDRESS>,8923-2635,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,340,166.249.219.251,0
2025-08-25,<PERSON>,<EMAIL_ADDRESS>,+61.8.5150.4322,5G Mobile Plan,Basic,eSIM via App,Existing Account,0,,164,174.117.42.233,0
2025-05-24,Mrs. <PERSON>,<EMAIL_ADDRESS>,8606 8047,5G Mobile Plan,Basic,Physical SIM,Existing Account,1,,366,135.167.184.54,0
2025-02-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,86,47.38.226.174,0
2025-08-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,167,25.30.116.181,0
2024-12-05,<PERSON>,<EMAIL_ADDRESS>,93471320,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,160,46.157.169.178,0
2025-02-28,<PERSON>,<EMAIL_ADDRESS>,59951522,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,282,121.4.26.209,0
2024-11-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,488,92.12.160.155,0
2025-05-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,528,91.236.84.242,0
2026-01-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,99,189.61.8.149,0
2026-08-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,,405,84.72.90.135,0
2024-05-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,336,188.13.140.167,0
2026-06-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,133,107.157.165.152,0
2025-11-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,247,93.242.39.88,0
2024-03-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,227,142.30.142.214,0
2025-04-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,,284,4.226.230.200,0
2025-04-02,<PERSON>,<EMAIL_ADDRESS>,7113 6689,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,254,38.163.53.77,0
2024-12-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,147,58.101.112.214,0
2026-05-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,177,92.196.175.2,0
2026-07-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,517,198.69.115.164,0
2024-07-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,458,220.209.210.252,0
2024-05-11,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,0,,74,122.60.182.44,0
2025-09-03,<PERSON>,<EMAIL_ADDRESS>,+61.479.646.956,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,341,103.100.64.92,0
2025-05-22,<PERSON>,<EMAIL_ADDRESS>,+61.2.5401.6858,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,298,146.1.31.109,0
2025-04-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,2,,446,166.230.184.142,0
2026-05-20,<PERSON>,<EMAIL_ADDRESS>,3441.5520,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,96,202.35.204.115,0
2026-03-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,388,164.194.129.65,0
2025-01-18,<PERSON>,<EMAIL_ADDRESS>,97991448,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,52,196.7.88.173,0
2026-02-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,1,,148,210.176.80.3,0
2026-05-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,443,56.95.19.55,0
2025-09-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,397,84.202.189.74,0
2025-11-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,181,41.224.13.184,0
2026-03-05,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,333,109.186.131.116,0
2024-08-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,471,186.47.105.73,0
2024-10-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,117,53.102.12.168,0
2024-02-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,428,209.174.246.74,0
2026-05-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,579,116.93.13.19,0
2026-07-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,597,13.217.144.106,0
2026-08-22,<PERSON>,<EMAIL_ADDRESS>,+61-7-6610-5172,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,0,,594,147.165.5.234,0
2025-06-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,130,221.123.134.21,0
2024-04-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,574,174.162.239.215,0
2026-05-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,568,156.26.249.78,0
2026-02-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,496,38.119.198.135,0
2024-09-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,511,65.250.223.211,0
2026-06-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,167,214.52.37.94,0
2026-05-20,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,115,17.165.33.43,0
2026-04-20,Crystal Fischer,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,Existing Account,2,,548,152.17.49.122,0
2025-02-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,92,32.249.46.15,0
2025-02-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,306,178.18.51.35,0
2024-09-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,2,,527,131.209.104.199,0
2026-05-07,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,0,,177,57.81.38.72,0
2025-08-27,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,564,84.15.235.164,0
2025-03-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,eSIM via App,New Unrecognized Account,1,,220,15.60.120.215,0
2024-06-28,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,Existing Account,0,,149,213.25.40.130,0
2026-02-27,<PERSON>,<EMAIL_ADDRESS>,<PERSON>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,545,100.245.49.131,0
2024-04-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,338,206.58.253.148,0
2025-07-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,0,,211,206.245.162.155,0
2024-03-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,544,46.110.210.232,0
2026-07-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,New Unrecognized Account,0,,592,104.20.31.140,0
2025-10-27,<PERSON> PhD,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,521,183.121.8.5,0
2025-09-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,115,220.93.146.171,0
2025-01-08,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,569,14.150.165.238,0
2025-04-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,433,90.191.138.91,0
2026-07-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,139,177.132.237.55,0
2024-01-31,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,New Unrecognized Account,1,,476,202.52.66.255,0
2024-10-12,<PERSON>,<EMAIL_ADDRESS>,5856.8711,5G Mobile Plan,Essential,Physical SIM,New Unrecognized Account,1,,512,218.11.103.207,0
2024-08-12,<PERSON>,<EMAIL_ADDRESS>,+61854370027,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,71,79.29.206.134,0
2024-02-20,<PERSON>,<EMAIL_ADDRESS>,7087 4652,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,456,30.53.165.122,0
2025-01-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,235,208.65.102.184,0
2024-05-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,252,137.127.14.84,0
2024-01-24,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,528,145.22.205.37,0
2024-07-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,568,18.164.92.183,0
2024-02-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,566,145.58.103.212,0
2026-08-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,279,135.245.152.32,0
2024-08-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,510,137.207.125.9,0
2025-10-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,268,56.238.107.225,0
2026-03-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,562,217.189.89.170,0
2026-05-27,<PERSON>,<EMAIL_ADDRESS>,12807795,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,163,56.192.162.70,0
2024-10-08,<PERSON>,<EMAIL_ADDRESS>,7441 2057,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,67,193.68.91.110,0
2026-02-01,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,190,158.188.52.68,0
2025-02-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,0,,172,41.4.237.56,0
2026-05-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,0,,250,170.147.239.18,0
2024-05-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,575,163.233.165.38,0
2026-04-26,<PERSON>,<EMAIL_ADDRESS>,4261 1096,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,98,31.176.163.234,0
2025-07-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,326,2.228.72.181,0
2025-09-18,<PERSON>,<EMAIL_ADDRESS>,66977878,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,2,,325,30.140.98.229,0
2024-05-25,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,495,216.156.187.91,0
2026-01-26,<PERSON>,<EMAIL_ADDRESS>,+61.7.6122.9626,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,0,,50,186.196.183.167,0
2026-08-23,<PERSON>,<EMAIL_ADDRESS>,3939-8152,5G Mobile Plan,Premium,Physical SIM,Existing Account,1,,297,67.45.72.239,0
2024-05-02,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,1,,88,151.75.145.141,0
2024-12-30,<PERSON>,<EMAIL_ADDRESS>,3168 8822,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,392,96.134.85.216,0
2025-06-22,Dawn Gross,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,1,,200,140.206.13.188,0
2024-03-09,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,0,,304,192.107.180.105,0
2025-11-29,<PERSON>,<EMAIL_ADDRESS>,4081-2216,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,254,109.190.199.75,0
2024-11-04,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,343,201.131.128.57,0
2025-05-12,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,Physical SIM,Existing Account,2,,514,11.103.251.193,0
2026-05-18,<PERSON>,<EMAIL_ADDRESS>,4905-9772,5G Mobile Plan,Basic,Physical SIM,Existing Account,2,,119,138.140.151.157,0
2026-07-19,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,2,,459,113.191.218.76,0
2024-07-07,<PERSON>,<EMAIL_ADDRESS>,74914594,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,591,64.200.186.107,0
2024-09-10,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,550,82.185.90.213,0
2024-10-15,<PERSON>,<EMAIL_ADDRESS>,(07) 1046 0261,5G Mobile Plan,Essential,eSIM via App,Existing Account,2,,61,38.219.83.172,0
2026-07-14,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,53,165.89.183.47,0
2024-11-21,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,1,,259,212.18.26.39,0
2024-12-20,<PERSON>,<EMAIL_ADDRESS>,8406-9367,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,1,,206,165.6.252.249,0
2024-04-30,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,0,,185,107.11.233.127,0
2024-02-13,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,Existing Account,2,,578,215.210.233.218,0
2024-09-16,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,eSIM via App,Existing Account,0,,103,208.44.211.72,0
2025-06-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Essential,eSIM via App,Existing Account,1,,202,133.249.51.89,0
2024-08-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,176,52.209.67.241,0
2025-04-27,Dr. <PERSON>,<EMAIL_ADDRESS>,+61.445.128.720,5G Mobile Plan,Essential,Physical SIM,Existing Account,1,,313,61.220.202.50,0
2024-06-22,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,Physical SIM,New Unrecognized Account,2,,455,163.94.127.170,0
2024-11-29,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,0,,153,193.161.143.216,0
2025-08-26,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Premium,Physical SIM,New Unrecognized Account,0,,232,145.78.193.113,0
2024-08-15,<PERSON>,<EMAIL_ADDRESS>,85984687,5G Mobile Plan,Essential,Physical SIM,Existing Account,0,,96,56.185.240.165,0
2024-05-03,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,5G Mobile Plan,Basic,Physical SIM,New Unrecognized Account,2,,245,48.12.127.46,0
2024-01-23,<PERSON>,<EMAIL_ADDRESS>,<PHONE_NUMBER>,NBN Fixed Internet,NBN Standard,eSIM via App,New Unrecognized Account,2,,391,75.243.223.139,0
2025-02-08,<PERSON>,<EMAIL_ADDRESS>,18931027,NBN Fixed Internet,NBN Standard,eSIM via App,Existing Account,2,,219,188.230.148.151,0
