customer_id,name,email,account_type,ip_address,region
403,Customer_403,user_403@example.com,Existing Account,192.168.197.223,SA
404,Customer_404,user_404@example.com,Existing Account,192.168.15.29,VIC
405,Customer_405,user_405@example.com,Existing Account,192.168.227.229,NSW
406,Customer_406,user_406@example.com,New Unrecognized Account,192.168.99.91,QLD
407,Customer_407,user_407@example.com,Existing Account,192.168.228.129,TAS
408,Customer_408,user_408@example.com,New Unrecognized Account,192.168.84.59,NSW
409,Customer_409,user_409@example.com,Existing Account,192.168.24.179,QLD
410,Customer_410,user_410@example.com,New Unrecognized Account,192.168.108.103,QLD
411,Customer_411,user_411@example.com,Existing Account,192.168.242.78,QLD
412,Customer_412,user_412@example.com,New Unrecognized Account,192.168.2.251,VIC
413,Customer_413,user_413@example.com,Existing Account,192.168.171.214,TAS
414,Customer_414,user_414@example.com,Existing Account,192.168.229.238,NSW
415,Customer_415,user_415@example.com,Existing Account,192.168.3.125,VIC
416,Customer_416,user_416@example.com,Existing Account,192.168.143.4,WA
417,Customer_417,user_417@example.com,Existing Account,192.168.159.173,SA
418,Customer_418,user_418@example.com,Existing Account,192.168.230.70,VIC
419,Customer_419,user_419@example.com,Existing Account,192.168.10.52,VIC
420,Customer_420,user_420@example.com,New Unrecognized Account,192.168.193.212,NSW
421,Customer_421,user_421@example.com,Existing Account,192.168.39.71,QLD
422,Customer_422,user_422@example.com,New Unrecognized Account,192.168.219.186,NSW
423,Customer_423,user_423@example.com,Existing Account,192.168.67.174,VIC
424,Customer_424,user_424@example.com,New Unrecognized Account,192.168.225.225,SA
425,Customer_425,user_425@example.com,Existing Account,192.168.220.223,QLD
426,Customer_426,user_426@example.com,New Unrecognized Account,192.168.139.155,VIC
427,Customer_427,user_427@example.com,Existing Account,192.168.198.143,WA
428,Customer_428,user_428@example.com,Existing Account,192.168.122.83,SA
429,Customer_429,user_429@example.com,Existing Account,192.168.203.152,QLD
430,Customer_430,user_430@example.com,Existing Account,192.168.130.30,WA
431,Customer_431,user_431@example.com,Existing Account,192.168.231.203,TAS
432,Customer_432,user_432@example.com,Existing Account,192.168.98.24,QLD
433,Customer_433,user_433@example.com,Existing Account,192.168.161.48,WA
434,Customer_434,user_434@example.com,Existing Account,192.168.21.197,SA
435,Customer_435,user_435@example.com,Existing Account,192.168.106.245,WA
436,Customer_436,user_436@example.com,New Unrecognized Account,192.168.156.52,WA
437,Customer_437,user_437@example.com,Existing Account,192.168.113.188,NSW
438,Customer_438,user_438@example.com,Existing Account,192.168.6.252,TAS
439,Customer_439,user_439@example.com,New Unrecognized Account,192.168.135.121,WA
440,Customer_440,user_440@example.com,Existing Account,192.168.94.12,WA
441,Customer_441,user_441@example.com,Existing Account,192.168.78.191,VIC
442,Customer_442,user_442@example.com,Existing Account,192.168.241.118,VIC
443,Customer_443,user_443@example.com,Existing Account,192.168.103.125,NSW
444,Customer_444,user_444@example.com,New Unrecognized Account,192.168.139.129,TAS
445,Customer_445,user_445@example.com,Existing Account,192.168.113.11,SA
446,Customer_446,user_446@example.com,Existing Account,192.168.222.178,TAS
447,Customer_447,user_447@example.com,Existing Account,192.168.54.40,WA
448,Customer_448,user_448@example.com,Existing Account,192.168.121.87,QLD
449,Customer_449,user_449@example.com,New Unrecognized Account,192.168.151.200,SA
450,Customer_450,user_450@example.com,Existing Account,192.168.44.216,NSW
451,Customer_451,user_451@example.com,New Unrecognized Account,192.168.21.241,WA
452,Customer_452,user_452@example.com,Existing Account,192.168.228.235,NSW
453,Customer_453,user_453@example.com,Existing Account,192.168.151.35,TAS
454,Customer_454,user_454@example.com,Existing Account,192.168.73.114,QLD
455,Customer_455,user_455@example.com,Existing Account,192.168.108.75,VIC
456,Customer_456,user_456@example.com,New Unrecognized Account,192.168.194.153,QLD
457,Customer_457,user_457@example.com,Existing Account,192.168.8.247,SA
458,Customer_458,user_458@example.com,New Unrecognized Account,192.168.5.208,WA
459,Customer_459,user_459@example.com,Existing Account,192.168.170.167,QLD
460,Customer_460,user_460@example.com,New Unrecognized Account,192.168.242.220,SA
461,Customer_461,user_461@example.com,Existing Account,192.168.205.106,NSW
462,Customer_462,user_462@example.com,New Unrecognized Account,192.168.159.101,VIC
463,Customer_463,user_463@example.com,Existing Account,192.168.117.168,NSW
464,Customer_464,user_464@example.com,New Unrecognized Account,192.168.103.151,TAS
465,Customer_465,user_465@example.com,New Unrecognized Account,192.168.177.50,VIC
466,Customer_466,user_466@example.com,New Unrecognized Account,192.168.13.81,SA
467,Customer_467,user_467@example.com,Existing Account,192.168.145.162,VIC
468,Customer_468,user_468@example.com,Existing Account,192.168.203.252,WA
469,Customer_469,user_469@example.com,Existing Account,192.168.99.59,VIC
470,Customer_470,user_470@example.com,Existing Account,192.168.106.224,WA
471,Customer_471,user_471@example.com,New Unrecognized Account,192.168.129.41,SA
472,Customer_472,user_472@example.com,New Unrecognized Account,192.168.56.102,VIC
473,Customer_473,user_473@example.com,Existing Account,192.168.150.39,QLD
474,Customer_474,user_474@example.com,New Unrecognized Account,192.168.226.122,VIC
475,Customer_475,user_475@example.com,Existing Account,192.168.213.168,NSW
476,Customer_476,user_476@example.com,New Unrecognized Account,192.168.217.215,NSW
477,Customer_477,user_477@example.com,New Unrecognized Account,192.168.62.110,SA
478,Customer_478,user_478@example.com,Existing Account,192.168.72.245,VIC
479,Customer_479,user_479@example.com,Existing Account,192.168.41.104,NSW
480,Customer_480,user_480@example.com,Existing Account,192.168.165.111,QLD
481,Customer_481,user_481@example.com,Existing Account,192.168.1.11,QLD
482,Customer_482,user_482@example.com,Existing Account,192.168.12.212,WA
483,Customer_483,user_483@example.com,Existing Account,192.168.243.41,VIC
484,Customer_484,user_484@example.com,Existing Account,192.168.220.50,WA
485,Customer_485,user_485@example.com,Existing Account,192.168.123.145,NSW
486,Customer_486,user_486@example.com,Existing Account,192.168.86.92,SA
487,Customer_487,user_487@example.com,Existing Account,192.168.144.50,TAS
488,Customer_488,user_488@example.com,New Unrecognized Account,192.168.166.84,QLD
489,Customer_489,user_489@example.com,Existing Account,192.168.223.234,NSW
490,Customer_490,user_490@example.com,New Unrecognized Account,192.168.173.111,TAS
491,Customer_491,user_491@example.com,New Unrecognized Account,192.168.150.139,VIC
492,Customer_492,user_492@example.com,New Unrecognized Account,192.168.208.192,TAS
493,Customer_493,user_493@example.com,Existing Account,192.168.20.146,VIC
494,Customer_494,user_494@example.com,New Unrecognized Account,192.168.70.185,VIC
495,Customer_495,user_495@example.com,Existing Account,192.168.55.198,VIC
496,Customer_496,user_496@example.com,New Unrecognized Account,192.168.249.218,QLD
497,Customer_497,user_497@example.com,Existing Account,192.168.28.49,SA
498,Customer_498,user_498@example.com,Existing Account,192.168.70.139,TAS
499,Customer_499,user_499@example.com,New Unrecognized Account,192.168.66.246,SA
500,Customer_500,user_500@example.com,Existing Account,192.168.85.70,QLD
501,Customer_501,user_501@example.com,Existing Account,192.168.40.171,SA
502,Customer_502,user_502@example.com,New Unrecognized Account,192.168.205.154,VIC
503,Customer_503,user_503@example.com,New Unrecognized Account,192.168.85.121,WA
504,Customer_504,user_504@example.com,Existing Account,192.168.53.184,SA
505,Customer_505,user_505@example.com,Existing Account,192.168.235.151,TAS
506,Customer_506,user_506@example.com,Existing Account,192.168.39.101,SA
507,Customer_507,user_507@example.com,Existing Account,192.168.168.101,VIC
508,Customer_508,user_508@example.com,Existing Account,192.168.151.84,NSW
509,Customer_509,user_509@example.com,Existing Account,192.168.224.23,VIC
510,Customer_510,user_510@example.com,Existing Account,192.168.47.136,NSW
511,Customer_511,user_511@example.com,Existing Account,192.168.98.193,NSW
512,Customer_512,user_512@example.com,Existing Account,192.168.171.1,NSW
513,Customer_513,user_513@example.com,Existing Account,192.168.153.49,SA
514,Customer_514,user_514@example.com,New Unrecognized Account,192.168.120.237,NSW
515,Customer_515,user_515@example.com,Existing Account,192.168.140.54,VIC
516,Customer_516,user_516@example.com,New Unrecognized Account,192.168.141.214,NSW
517,Customer_517,user_517@example.com,Existing Account,192.168.7.171,NSW
518,Customer_518,user_518@example.com,Existing Account,192.168.63.100,TAS
519,Customer_519,user_519@example.com,Existing Account,192.168.203.238,VIC
520,Customer_520,user_520@example.com,Existing Account,192.168.19.253,WA
521,Customer_521,user_521@example.com,Existing Account,192.168.63.80,QLD
522,Customer_522,user_522@example.com,Existing Account,192.168.174.37,TAS
523,Customer_523,user_523@example.com,Existing Account,192.168.189.235,SA
524,Customer_524,user_524@example.com,Existing Account,192.168.243.62,VIC
525,Customer_525,user_525@example.com,Existing Account,192.168.100.65,NSW
526,Customer_526,user_526@example.com,Existing Account,192.168.198.249,QLD
527,Customer_527,user_527@example.com,Existing Account,192.168.158.136,NSW
528,Customer_528,user_528@example.com,Existing Account,192.168.238.22,SA
529,Customer_529,user_529@example.com,New Unrecognized Account,192.168.187.59,TAS
530,Customer_530,user_530@example.com,New Unrecognized Account,192.168.81.198,WA
531,Customer_531,user_531@example.com,New Unrecognized Account,192.168.238.177,TAS
532,Customer_532,user_532@example.com,Existing Account,192.168.37.111,WA
533,Customer_533,user_533@example.com,New Unrecognized Account,192.168.17.174,SA
534,Customer_534,user_534@example.com,Existing Account,192.168.96.148,SA
535,Customer_535,user_535@example.com,Existing Account,192.168.83.152,SA
536,Customer_536,user_536@example.com,New Unrecognized Account,192.168.224.7,WA
537,Customer_537,user_537@example.com,Existing Account,192.168.167.170,SA
538,Customer_538,user_538@example.com,New Unrecognized Account,192.168.55.26,TAS
539,Customer_539,user_539@example.com,Existing Account,192.168.190.75,NSW
540,Customer_540,user_540@example.com,New Unrecognized Account,192.168.238.212,NSW
541,Customer_541,user_541@example.com,New Unrecognized Account,192.168.250.176,VIC
542,Customer_542,user_542@example.com,Existing Account,192.168.90.104,NSW
543,Customer_543,user_543@example.com,Existing Account,192.168.210.23,VIC
544,Customer_544,user_544@example.com,Existing Account,192.168.42.45,NSW
545,Customer_545,user_545@example.com,Existing Account,192.168.97.187,SA
546,Customer_546,user_546@example.com,Existing Account,192.168.243.191,QLD
547,Customer_547,user_547@example.com,Existing Account,192.168.185.182,SA
548,Customer_548,user_548@example.com,New Unrecognized Account,192.168.114.83,WA
549,Customer_549,user_549@example.com,New Unrecognized Account,192.168.110.136,QLD
550,Customer_550,user_550@example.com,New Unrecognized Account,192.168.254.157,TAS
551,Customer_551,user_551@example.com,Existing Account,192.168.135.221,TAS
552,Customer_552,user_552@example.com,New Unrecognized Account,192.168.28.239,TAS
553,Customer_553,user_553@example.com,Existing Account,192.168.5.103,SA
554,Customer_554,user_554@example.com,New Unrecognized Account,192.168.238.74,SA
555,Customer_555,user_555@example.com,Existing Account,192.168.17.141,WA
556,Customer_556,user_556@example.com,Existing Account,192.168.142.212,TAS
557,Customer_557,user_557@example.com,Existing Account,192.168.207.69,VIC
558,Customer_558,user_558@example.com,Existing Account,192.168.226.66,VIC
559,Customer_559,user_559@example.com,New Unrecognized Account,192.168.150.163,SA
560,Customer_560,user_560@example.com,Existing Account,192.168.16.54,QLD
561,Customer_561,user_561@example.com,Existing Account,192.168.81.236,TAS
562,Customer_562,user_562@example.com,Existing Account,192.168.238.132,QLD
563,Customer_563,user_563@example.com,Existing Account,192.168.96.58,VIC
564,Customer_564,user_564@example.com,Existing Account,192.168.128.198,QLD
565,Customer_565,user_565@example.com,Existing Account,192.168.135.173,QLD
566,Customer_566,user_566@example.com,Existing Account,192.168.127.5,TAS
567,Customer_567,user_567@example.com,Existing Account,192.168.120.219,VIC
568,Customer_568,user_568@example.com,Existing Account,192.168.90.253,VIC
569,Customer_569,user_569@example.com,Existing Account,192.168.167.254,NSW
570,Customer_570,user_570@example.com,Existing Account,192.168.126.89,VIC
571,Customer_571,user_571@example.com,Existing Account,192.168.26.119,NSW
572,Customer_572,user_572@example.com,Existing Account,192.168.88.90,VIC
573,Customer_573,user_573@example.com,Existing Account,192.168.74.185,WA
574,Customer_574,user_574@example.com,Existing Account,192.168.90.90,NSW
575,Customer_575,user_575@example.com,Existing Account,192.168.9.107,TAS
576,Customer_576,user_576@example.com,Existing Account,192.168.99.9,WA
577,Customer_577,user_577@example.com,Existing Account,192.168.11.74,SA
578,Customer_578,user_578@example.com,Existing Account,192.168.135.147,WA
579,Customer_579,user_579@example.com,New Unrecognized Account,192.168.225.8,VIC
580,Customer_580,user_580@example.com,Existing Account,192.168.37.209,WA
581,Customer_581,user_581@example.com,Existing Account,192.168.42.220,QLD
582,Customer_582,user_582@example.com,New Unrecognized Account,192.168.231.98,SA
583,Customer_583,user_583@example.com,New Unrecognized Account,192.168.243.117,VIC
584,Customer_584,user_584@example.com,New Unrecognized Account,192.168.169.16,VIC
585,Customer_585,user_585@example.com,Existing Account,192.168.181.184,NSW
586,Customer_586,user_586@example.com,Existing Account,192.168.102.72,TAS
587,Customer_587,user_587@example.com,Existing Account,192.168.223.104,TAS
588,Customer_588,user_588@example.com,Existing Account,192.168.65.97,WA
589,Customer_589,user_589@example.com,Existing Account,192.168.151.60,WA
590,Customer_590,user_590@example.com,Existing Account,192.168.1.145,QLD
591,Customer_591,user_591@example.com,Existing Account,192.168.97.211,QLD
592,Customer_592,user_592@example.com,New Unrecognized Account,192.168.201.108,QLD
593,Customer_593,user_593@example.com,Existing Account,192.168.253.218,SA
594,Customer_594,user_594@example.com,Existing Account,192.168.211.245,QLD
595,Customer_595,user_595@example.com,Existing Account,192.168.76.82,NSW
596,Customer_596,user_596@example.com,Existing Account,192.168.116.110,QLD
